x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.0673722624778747,-0.0372308492660522,-0.033443875897035,0.1272836923599243,-0.0956525802612304,-0.0531338940442651,0.1823114156723022,-0.1386929154396057,-0.0717681760967821,0.2311590909957885,-0.1623191237449646,-0.0917679782093614,0.0642269849777221,-0.2110548615455627,-0.0401643107713312,0.0834403038024902,-0.304833173751831,-0.0645433704436868,0.0922673940658569,-0.3628154993057251,-0.0834850858033746,0.0985596179962158,-0.4151585698127746,-0.0977748523534387,0.01800137758255,-0.2216763496398925,-0.0425821471096128,0.0143243670463562,-0.3258286714553833,-0.0624060037613958,0.0113182067871093,-0.3901785612106323,-0.0787268395603746,0.0057929158210754,-0.4442067146301269,-0.0919021780670732,-0.0216770768165588,-0.2077886462211609,-0.0484698268653005,-0.0422685742378234,-0.2986992001533508,-0.0674768353880495,-0.053209900856018,-0.3552628755569458,-0.0815766046823114,-0.0611083507537841,-0.4066436886787414,-0.0926090444506257,-0.0537989139556884,-0.1718714237213134,-0.0579510632039159,-0.0955559611320495,-0.224478006362915,-0.0761498401940912,-0.1206083297729492,-0.2604306936264038,-0.0850771333159059,-0.139399379491806,-0.2969691157341003,-0.0914289171875566,left_open
0.0,0.0,0.0,0.0520212650299072,-0.0340757369995117,-0.0346347563290123,0.0989751517772674,-0.0819742679595947,-0.0540331736528401,0.1401291191577911,-0.1213920712471008,-0.071018370273066,0.1741877794265747,-0.148313283920288,-0.0878444783710961,0.0398223996162414,-0.2062899470329284,-0.0329267442547802,0.0545997619628906,-0.2877391576766968,-0.053152369739962,0.0591182708740234,-0.3412549495697021,-0.070088128032637,0.0605612397193908,-0.3895896077156067,-0.0832256101393227,0.0001941323280334,-0.2147422432899475,-0.0318239204906944,-0.0033117532730102,-0.3073241114616394,-0.0491167180561546,-0.0088475048542022,-0.3643252849578857,-0.0638441764139656,-0.0149704217910766,-0.4123064279556274,-0.0752021693014626,-0.0348818600177764,-0.2004887461662292,-0.0345487505518917,-0.0506252944469451,-0.2863356471061706,-0.0533626586520199,-0.0600373893976211,-0.3404668569564819,-0.0677629284882073,-0.0678035020828247,-0.3888744711875915,-0.0777816199087624,-0.0659850537776947,-0.1676732897758484,-0.0405563399517063,-0.1009498387575149,-0.2212427258491516,-0.0603950120830063,-0.1240795403718948,-0.2571088075637817,-0.0705747701549057,-0.1432921886444091,-0.2935166954994201,-0.0766300581717018,left_open
0.0,0.0,0.0,0.0566252768039703,-0.0334869027137756,-0.0286457697650348,0.1079946160316467,-0.0830153822898864,-0.0445443010678445,0.1502197384834289,-0.1209120154380798,-0.0592519744088804,0.1856817603111267,-0.1420971751213073,-0.0743965982248937,0.052042543888092,-0.2035808563232422,-0.029088520517007,0.0698083937168121,-0.2885780036449432,-0.0485872878482496,0.0775971114635467,-0.3430696129798889,-0.0646259291818296,0.0822616219520568,-0.3918213248252868,-0.0767022697975789,0.012803167104721,-0.2128694653511047,-0.0307968417903339,0.0147405564785003,-0.3092032074928283,-0.0470209411134874,0.0124896764755249,-0.3686104118824005,-0.0612150906374608,0.0091266632080078,-0.4181889593601227,-0.0721378653099691,-0.0231432765722274,-0.2010835409164428,-0.0357348314275896,-0.0331481099128723,-0.2895388603210449,-0.0528567052235757,-0.0402758419513702,-0.3450241684913635,-0.0662426604678785,-0.0454262495040893,-0.3933612108230591,-0.0756326048424398,-0.056379497051239,-0.1713312268257141,-0.0435385471930658,-0.0875534862279892,-0.2291666269302368,-0.0611902056982671,-0.1083559840917587,-0.2675498127937317,-0.0696848361542379,-0.12528757750988,-0.305355429649353,-0.0746877594640409,left_open
0.0,0.0,0.0,0.0565359443426132,-0.0306706428527832,-0.0292782194538858,0.1098320633172988,-0.0794791579246521,-0.0450345713271644,0.1524949222803115,-0.1162506937980651,-0.0595466594769504,0.1873214393854141,-0.1396448612213134,-0.0740327190234211,0.0584029108285903,-0.2085129618644714,-0.0262048288806227,0.0778614729642868,-0.2931698560714721,-0.0447504732384231,0.0860845893621444,-0.3473957777023315,-0.0601029682530906,0.0912514477968216,-0.3947897255420685,-0.0716365974022892,0.0187678188085556,-0.2193236351013183,-0.026991924978688,0.0219675451517105,-0.3141380548477173,-0.0425266276671436,0.0216970592737197,-0.3741818070411682,-0.0567683603240993,0.0204695910215377,-0.424027681350708,-0.0677281941844967,-0.0178405195474624,-0.2089584171772003,-0.0312698285653141,-0.0267725139856338,-0.2964426875114441,-0.0479060586168316,-0.0333669930696487,-0.350850909948349,-0.0614404964818504,-0.0372863262891769,-0.3984297811985016,-0.0709194939209965,-0.0527414381504058,-0.1803274750709533,-0.0385538961364773,-0.0826715379953384,-0.2370571792125702,-0.0565353769435432,-0.1031744182109832,-0.2754291296005249,-0.065891976244643,-0.1188539564609527,-0.3143154978752136,-0.0712770174815204,left_open
0.0,0.0,0.0,-0.0508055835962295,-0.0500772595405578,-0.0029861116510687,-0.0891728550195694,-0.1103087663650512,-0.0123403502822725,-0.1239968165755271,-0.1590188145637512,-0.0215887634278146,-0.1524789035320282,-0.1902963519096374,-0.0319676475793926,-0.0268205553293228,-0.2034216523170471,-0.0240176713288633,-0.0315635055303573,-0.3014678955078125,-0.0354047829479782,-0.0323966592550277,-0.3577699661254883,-0.040702220258197,-0.030538722872734,-0.4001127183437347,-0.044106509742221,0.0123790502548217,-0.2028100490570068,-0.0305928962499706,0.0223322361707687,-0.3092592358589172,-0.0388799349040596,0.0281111449003219,-0.3724058866500854,-0.0435580240757076,0.0329960435628891,-0.4164359271526336,-0.0476840587527362,0.0490169674158096,-0.1858885288238525,-0.0367210695714561,0.0690865665674209,-0.2790620923042297,-0.0470165873140899,0.0802643448114395,-0.3385118246078491,-0.0569976570279209,0.0870228260755539,-0.3840342164039612,-0.0648368003041355,0.0804852098226547,-0.1567460894584655,-0.0420308562190143,0.1193994432687759,-0.2137199640274047,-0.0530307593018619,0.1434089392423629,-0.2504262328147888,-0.0593483636350242,0.1624687165021896,-0.2846213579177856,-0.0635196568638889,left_open
0.0,0.0,0.0,-0.0526116043329238,-0.0509482622146606,-0.004719012821198,-0.0936846882104873,-0.1104655265808105,-0.0172099321466987,-0.1304902732372284,-0.1590624451637268,-0.0300158429277246,-0.1602785587310791,-0.1907403469085693,-0.0441164131594007,-0.0335330367088317,-0.2025374770164489,-0.0298357996475999,-0.0406125038862228,-0.3071726560592651,-0.0457325670254533,-0.0406923294067382,-0.366294264793396,-0.0543791520726983,-0.0371972322463989,-0.4094633162021637,-0.0595064814520185,0.0055305063724517,-0.2036380767822265,-0.0377351585161989,0.0142894387245178,-0.3161109685897827,-0.0487845781576936,0.0192388296127319,-0.3806566596031189,-0.0554463657868211,0.0243464410305023,-0.4250280261039734,-0.0607622842622106,0.0438430607318878,-0.1894165873527526,-0.0451749581229989,0.0640835464000701,-0.2881093025207519,-0.0563936363292043,0.0752226412296295,-0.348164439201355,-0.0664668585491483,0.0831916630268096,-0.3919317126274109,-0.0746907423568075,0.0780636966228485,-0.1626538038253784,-0.0521245803070371,0.1162043511867523,-0.219530701637268,-0.0639002378416364,0.1396559178829193,-0.2572895884513855,-0.069898752434284,0.159053772687912,-0.2912051081657409,-0.0736439581346815,left_open
0.0,0.0,0.0,-0.0526595562696456,-0.0526646375656127,-0.0025241505575479,-0.0931267142295837,-0.1127570271492004,-0.0144522411503942,-0.1304767727851867,-0.1622595191001892,-0.0266502730303557,-0.1591798514127731,-0.1946691870689392,-0.0403488117956669,-0.0316632390022277,-0.1999638080596923,-0.0321009520196469,-0.0400402545928955,-0.3056166172027588,-0.0484106715523751,-0.0420335531234741,-0.365504503250122,-0.056721861263469,-0.0398031622171402,-0.4098249673843384,-0.0613176140689404,0.0085136890411376,-0.2008059024810791,-0.0397174235188515,0.0152344107627868,-0.3159111738204956,-0.0503452706837208,0.0196122825145721,-0.3810725212097168,-0.0554223384463341,0.0248804688453674,-0.4261303842067718,-0.0597116451465637,0.047731876373291,-0.1872289180755615,-0.0463677298032791,0.0679021477699279,-0.2882794737815857,-0.0569716121756584,0.0802925527095794,-0.3481241464614868,-0.065480655779794,0.0893881916999816,-0.3921779692173004,-0.072456537535146,0.0818099677562713,-0.1622015833854675,-0.0522098380827458,0.1202563643455505,-0.2237481474876403,-0.0631812873982937,0.1446854770183563,-0.2618210315704345,-0.0679709825419934,0.165179967880249,-0.2960830330848694,-0.0707406837248356,left_open
0.0,0.0,0.0,-0.0548247694969177,-0.0535868406295776,-0.0081739036914427,-0.0962795317173004,-0.115848422050476,-0.0223125771236141,-0.1325009167194366,-0.1662646532058715,-0.0358764764469583,-0.1627412438392639,-0.198702335357666,-0.0505705822807271,-0.0344141125679016,-0.2034372687339782,-0.0354110722046812,-0.0424683094024658,-0.3076913952827453,-0.0519704644185026,-0.0438085496425628,-0.3671369552612304,-0.0605353277724702,-0.0418877303600311,-0.4115322828292846,-0.0656928320032079,0.0069769024848937,-0.2041652202606201,-0.0423951458733995,0.013509452342987,-0.3182379007339477,-0.0549066674512346,0.0170882940292358,-0.3834616541862488,-0.061818585972162,0.0216499865055084,-0.4286465942859649,-0.0673858348828275,0.0461657345294952,-0.1896540522575378,-0.0490300294559915,0.0650365650653839,-0.2909222841262817,-0.063252163360687,0.0748796463012695,-0.3524841666221618,-0.0740749735933263,0.0820592045783996,-0.3975307643413543,-0.0822423745494802,0.0808814764022827,-0.1641210317611694,-0.05519805593309,0.1181753873825073,-0.229359745979309,-0.069719580243202,0.1419166624546051,-0.2704265713691711,-0.0764798123937566,0.1616824865341186,-0.3072036504745483,-0.0805218119722326,left_open
0.0,0.0,0.0,-0.056002140045166,-0.055521547794342,-0.0048345351760588,-0.0998075902462005,-0.1174964904785156,-0.0182727818546197,-0.1402910351753235,-0.1670712828636169,-0.031473940348377,-0.1712981760501861,-0.2020557522773742,-0.045901065802326,-0.0371170043945312,-0.2036234736442566,-0.0364578348753354,-0.05031418800354,-0.3131646513938904,-0.053133906906595,-0.0546562671661376,-0.3763120770454407,-0.0607466680166624,-0.0543825626373291,-0.4234777390956878,-0.0648977962491414,0.0058174133300781,-0.2044582366943359,-0.0443310012278459,0.0074271261692047,-0.3226641416549682,-0.0564324614760778,0.0099823474884033,-0.3909664750099182,-0.0621535611507795,0.0153533816337585,-0.4391288459300995,-0.0670460966584585,0.046385645866394,-0.1914868950843811,-0.051154708599796,0.0644797086715698,-0.2965422868728637,-0.0642116350290677,0.0771644711494445,-0.3600348830223083,-0.0735536945221326,0.0873270630836486,-0.4060576558113098,-0.080783469712486,0.0807076096534729,-0.1674790382385254,-0.0570743885991475,0.1134641766548156,-0.2356677055358886,-0.0698365924117467,0.1358965039253235,-0.274375855922699,-0.0742808115837476,0.1551223397254943,-0.3074343204498291,-0.0766272154805562,left_open
0.0,0.0,0.0,-0.0553527474403381,-0.0571973323822021,-0.007180078383584,-0.0982219874858856,-0.1266756653785705,-0.0195105326921236,-0.1389030516147613,-0.1800639629364013,-0.0313512188941729,-0.1715767681598663,-0.2142626047134399,-0.044263663664509,-0.0329562723636627,-0.2163950800895691,-0.0298182637990009,-0.0453817248344421,-0.323790967464447,-0.0448668105155718,-0.0492890775203704,-0.3862073421478271,-0.0527310585231077,-0.0487453043460845,-0.4321896433830261,-0.0573003580421698,0.0098704695701599,-0.2160009741783142,-0.0363305275887739,0.0178050696849823,-0.3306615352630615,-0.0474598472565901,0.0226072371006011,-0.3969742953777313,-0.0537992668897402,0.0280795395374298,-0.444131851196289,-0.0587870841473829,0.0503260195255279,-0.2010714411735534,-0.0427547050267946,0.0693083107471466,-0.3037278056144714,-0.05734392158692,0.0822434723377227,-0.3673976063728332,-0.0689877001196634,0.0919689238071441,-0.4152013063430786,-0.0771222738177073,0.0853993594646453,-0.175413966178894,-0.0484429401904833,0.1227690875530242,-0.2423233389854431,-0.0631785122305643,0.149757832288742,-0.2781819105148315,-0.0693626505882036,0.1720374524593353,-0.3081111907958984,-0.0726127577573549,left_open
0.0,0.0,0.0,-0.057411104440689,-0.0599708557128906,-0.0088532828643224,-0.1044650077819824,-0.1323217749595642,-0.0232331902637383,-0.1470530033111572,-0.1890611052513122,-0.0367277526214024,-0.1822971105575561,-0.2235647439956665,-0.0513118692591092,-0.0399503707885742,-0.217064619064331,-0.0389172212138078,-0.056160420179367,-0.3305573463439941,-0.0571793206884763,-0.0610430538654327,-0.3955570459365845,-0.0665057786657712,-0.0604870915412902,-0.445210188627243,-0.0722149425103566,0.0043267607688903,-0.2168557047843933,-0.046298671598663,0.0069366693496704,-0.3351516127586365,-0.0598980338230035,0.0088861584663391,-0.4048680663108825,-0.0675734245135686,0.0134017467498779,-0.4563363194465637,-0.0741554760291478,0.0454866886138916,-0.2021228671073913,-0.0532040149822137,0.0649706721305847,-0.3081584572792053,-0.0687484555795094,0.0759118199348449,-0.3734816312789917,-0.0802928768947026,0.0843832492828369,-0.4240995049476623,-0.0891855322673222,0.0806712508201599,-0.1772549152374267,-0.0595419966533086,0.1178167462348938,-0.2450470924377441,-0.0749282353474996,0.1419087052345276,-0.2860900163650512,-0.0815840699627301,0.1624846458435058,-0.323881447315216,-0.0857335143639943,left_open
0.0,0.0,0.0,-0.0573326349258422,-0.059051513671875,-0.0122430506184798,-0.1059498190879821,-0.1271777749061584,-0.0289742746412855,-0.149402379989624,-0.1855981349945068,-0.043922676241408,-0.1827212870121002,-0.2242833375930786,-0.0603245631814104,-0.0320917963981628,-0.2147783041000366,-0.0486768023133379,-0.0505361557006835,-0.3343846201896667,-0.0685706124663454,-0.0582331418991088,-0.4020391702651977,-0.0779546708822351,-0.0603647828102111,-0.4534701406955719,-0.0833510891556841,0.0135151147842407,-0.2179993391036987,-0.0531565980076891,0.0139399766921997,-0.3468535542488098,-0.0692361057758432,0.0154416561126708,-0.4219323992729187,-0.0773334861755472,0.0189858675003051,-0.4746921956539154,-0.0841071517229181,0.0556521415710449,-0.2046964168548584,-0.0567594454646211,0.0727491974830627,-0.3193254470825195,-0.0750891999364,0.0849001407623291,-0.3880854249000549,-0.088364495432387,0.0942031741142273,-0.4380432069301605,-0.0979401455283266,0.0910768508911132,-0.1790306568145752,-0.059667749798308,0.13214772939682,-0.2504639625549316,-0.0783489407062631,0.1613784432411193,-0.2906246483325958,-0.0875314832687479,0.1862289905548095,-0.3247534930706024,-0.093046678698073,left_open
0.0,0.0,0.0,-0.0574475526809692,-0.0643889904022216,-0.0092598542338748,-0.1059791445732116,-0.1342125535011291,-0.0261528303614397,-0.1508144736289978,-0.1955320835113525,-0.041510140313818,-0.1836249828338623,-0.2356026172637939,-0.0583430060884495,-0.0330015420913696,-0.2191261053085327,-0.0501865500351925,-0.0503158569335937,-0.3418151140213012,-0.0711333805462857,-0.0566974878311157,-0.4106735587120056,-0.0803376117488881,-0.057218849658966,-0.4632077813148498,-0.0853687131545086,0.0139653086662292,-0.2208141088485717,-0.0555096434196968,0.0160148739814758,-0.3533846139907837,-0.0729865187546749,0.0199300646781921,-0.4304654598236084,-0.0804619470378895,0.0257359743118286,-0.4849214553833008,-0.0863261276623745,0.0575634837150573,-0.2047755122184753,-0.0592554116389294,0.0769867300987243,-0.3226666450500488,-0.0774277576944371,0.0928225517272949,-0.3945171236991882,-0.0888587066671391,0.1057384610176086,-0.4469000995159149,-0.096874480857565,0.0932487845420837,-0.1768860816955566,-0.06191325725527,0.1345443129539489,-0.2465779781341552,-0.0793137827655812,0.1629409790039062,-0.2884972095489502,-0.0866582298419018,0.1881453394889831,-0.3252188265323639,-0.0906150990864773,left_open
0.0,0.0,0.0,-0.0674385428428649,-0.0790842771530151,-0.0080165867217374,-0.1213582456111908,-0.1603809595108032,-0.0268913269497943,-0.1739490628242492,-0.2322855591773986,-0.0446152672626567,-0.210469901561737,-0.283328503370285,-0.0637496658124519,-0.0324545502662658,-0.2581545114517212,-0.0506822042622161,-0.0481674075126647,-0.397930771112442,-0.074612552718122,-0.0525144338607788,-0.4762932658195495,-0.0863003902592254,-0.0514402985572814,-0.5354224145412445,-0.0924309142388892,0.0214521884918212,-0.254518449306488,-0.0570968039788795,0.0318488478660583,-0.4041586816310882,-0.0762153290667129,0.0391145348548889,-0.4910209774971008,-0.0845493473567557,0.0456380248069763,-0.5521900951862335,-0.0905189685978484,0.0706676840782165,-0.2317604422569275,-0.0618340544857574,0.1012481451034545,-0.3640254437923431,-0.0813562073268485,0.1232004165649414,-0.4469282925128937,-0.0935392849602294,0.1394331455230713,-0.5083271861076355,-0.1016850568809104,0.1103385090827941,-0.1959356069564819,-0.0649926312722755,0.160091757774353,-0.273890882730484,-0.0824487977184844,0.1920907497406005,-0.3199102580547333,-0.0879465811409545,0.2190483212471008,-0.3609830737113952,-0.0901964404143882,left_open
0.0,0.0,0.0,-0.0747631788253784,-0.0878308415412902,-0.0135797181953307,-0.1352492272853851,-0.1736335754394531,-0.0369336441014525,-0.1906764805316925,-0.2524235844612121,-0.0585857726488825,-0.2308195233345031,-0.313447892665863,-0.0817408285890337,-0.0355015397071838,-0.2932707071304321,-0.0566325694177862,-0.0561755895614624,-0.4481980204582214,-0.0815273918066736,-0.0611599683761596,-0.5353757441043854,-0.0935359023366686,-0.0602613091468811,-0.6028855443000793,-0.1004238076363321,0.0248796939849853,-0.2918099761009216,-0.0629338793311831,0.0309781432151794,-0.459647923707962,-0.085481601193976,0.038144052028656,-0.5582804977893829,-0.0967330954824206,0.0457057952880859,-0.6286124289035797,-0.1049040801678415,0.0798653364181518,-0.265968918800354,-0.0680115617666956,0.1073291897773742,-0.4177609086036682,-0.0924364499603029,0.1297736167907714,-0.5133230984210968,-0.1094224400673624,0.146805465221405,-0.5849859118461609,-0.1209619589005228,0.1256880164146423,-0.2243051528930664,-0.0716263525043245,0.18295818567276,-0.313805341720581,-0.0941464476142641,0.2212462425231933,-0.3687291145324707,-0.1037884674821612,0.2540599107742309,-0.4180076122283935,-0.1090581662808176,left_open
0.0,0.0,0.0,-0.08558851480484,-0.0919029712677002,-0.0124463377148913,-0.15463387966156,-0.1867122650146484,-0.036671487018566,-0.222123235464096,-0.2694788575172424,-0.0589544599504279,-0.2729324698448181,-0.3285392522811889,-0.0826452200860785,-0.0527117252349853,-0.3235194087028503,-0.0633114179224776,-0.0845995843410492,-0.500089704990387,-0.0914649342746543,-0.0956383347511291,-0.5973688364028931,-0.1051195090265082,-0.0983666181564331,-0.6738420128822327,-0.1126187642664717,0.0128146409988403,-0.3267314434051513,-0.0690501531214522,0.0124598145484924,-0.5158924460411072,-0.0930561324209975,0.0143555402755737,-0.6248303353786469,-0.1043927421421813,0.016390323638916,-0.7024766206741333,-0.1127300982923316,0.0742638707160949,-0.3040921092033386,-0.072605167850952,0.0981521010398864,-0.4750173687934875,-0.0952300553769873,0.1178979277610778,-0.5788466334342957,-0.1099184130878256,0.1316030621528625,-0.6561021208763123,-0.1200590258092688,0.125312328338623,-0.2648162245750427,-0.0746136730165289,0.177992582321167,-0.3716209828853607,-0.0937047129125403,0.2122062444686889,-0.4346766173839569,-0.1002174591274069,0.2416943907737732,-0.4903585910797119,-0.1031844740361975,left_open
0.0,0.0,0.0,-0.0508767962455749,-0.0525904297828674,-0.0044278343706594,-0.0920832157135009,-0.1113744974136352,-0.0154163459814355,-0.1296312808990478,-0.1621288061141967,-0.0256035220376418,-0.1582960486412048,-0.1974836587905883,-0.0371603709212706,-0.0338647663593292,-0.1955740451812744,-0.0338642750433848,-0.0486329793930053,-0.2975341081619262,-0.0471995439878867,-0.0541239082813262,-0.3558088541030884,-0.0517714735618994,-0.0553106665611267,-0.3999137282371521,-0.0541548621407912,0.0079645216464996,-0.1967814564704895,-0.0391919654361174,0.01181161403656,-0.3073384463787079,-0.0507384282103942,0.0144274532794952,-0.3710702359676361,-0.0555830229572222,0.0175527036190032,-0.4154233336448669,-0.0595493730656073,0.0459112524986267,-0.1820461153984069,-0.0433532711616919,0.0614303350448608,-0.2805275321006775,-0.0578598160795138,0.0705375671386718,-0.3426746129989624,-0.0686109405509398,0.0761997103691101,-0.3898926377296448,-0.0762516972176001,0.0772010684013366,-0.1567258238792419,-0.0461373854926989,0.1141216158866882,-0.2178075909614563,-0.0608395007006095,0.138241708278656,-0.2557041347026825,-0.0682477694503234,0.1578774452209472,-0.2899970412254333,-0.0727012198916838,left_open
0.0,0.0,0.0,-0.0470605492591857,-0.047025442123413,-0.0106050614118373,-0.0856153964996337,-0.1013150811195373,-0.0235768109410798,-0.1201172769069671,-0.1508706212043762,-0.0355536006241834,-0.1465756893157959,-0.1839625835418701,-0.048216767594198,-0.0260104238986969,-0.1779809594154358,-0.0313711985796487,-0.03934907913208,-0.2710331976413727,-0.0460573620945012,-0.0437129735946655,-0.323463499546051,-0.0541369244307077,-0.04325732588768,-0.3635988235473633,-0.059125211074928,0.0111726522445678,-0.1789960861206054,-0.0342906601577794,0.0141068696975708,-0.2759724855422973,-0.0451004728525674,0.017657458782196,-0.331573337316513,-0.0515315942317045,0.0232428312301635,-0.3719826340675354,-0.0569799318760431,0.0441951155662536,-0.1651488542556762,-0.037235170587877,0.0604048371315002,-0.2487818002700805,-0.049765363320688,0.0709286332130432,-0.3011861145496368,-0.0599300600439107,0.0786539316177368,-0.3405951857566833,-0.0675973482280767,0.0714717507362365,-0.1422050595283508,-0.0400289855748212,0.1047295928001403,-0.1894131302833557,-0.0526126697510278,0.1258095502853393,-0.2194544672966003,-0.0590777136236226,0.1440176367759704,-0.2466092705726623,-0.0630895830541646,left_open
0.0,0.0,0.0,-0.047347068786621,-0.0437247157096862,-0.0101272736160069,-0.0841829478740692,-0.0959680080413818,-0.0200034717513233,-0.116279512643814,-0.1433445811271667,-0.0283751303745418,-0.1412161886692047,-0.1752040386199951,-0.0374634752465397,-0.0247627794742584,-0.1762052178382873,-0.0248655381096511,-0.036414086818695,-0.2627741694450378,-0.0344545359207302,-0.0394906997680664,-0.3120802044868469,-0.0395368265403419,-0.0386522114276886,-0.3493540585041046,-0.0430952946139484,0.0113890767097473,-0.1761912703514099,-0.026805555675736,0.0168273448944091,-0.2679237723350525,-0.0333586113942772,0.021539956331253,-0.3207025527954101,-0.038280364353767,0.0269472897052764,-0.3580093383789062,-0.0430557953609138,0.0427488982677459,-0.16135835647583,-0.0291501956475883,0.0580472648143768,-0.2405139207839965,-0.0399671161962658,0.0682168900966644,-0.2914572954177856,-0.0516120458437114,0.0752845108509063,-0.329973429441452,-0.0604779722584396,0.0687794983386993,-0.1374362111091613,-0.0311880262983947,0.1016106903553009,-0.182416558265686,-0.0439454952670246,0.1232644021511077,-0.2106681168079376,-0.0524957666588932,0.1414439976215362,-0.2362902164459228,-0.058252740879169,left_open
0.0,0.0,0.0,-0.0428982675075531,-0.0470033288002014,-0.0100336510425336,-0.0787701606750488,-0.100363552570343,-0.0218105714505441,-0.112019658088684,-0.1473594307899475,-0.0325251284724004,-0.1359007060527801,-0.1811215877532959,-0.043861399192167,-0.0199516415596008,-0.1744096279144287,-0.0287756778037078,-0.0323493778705596,-0.2639986872673034,-0.0412050176149136,-0.0361139178276062,-0.3132407367229461,-0.0474198933428056,-0.0351458489894866,-0.35077103972435,-0.0514107968395478,0.0150209069252014,-0.1740946173667907,-0.0317912574594743,0.0194295346736907,-0.2679994702339172,-0.0413863945489652,0.0238110125064849,-0.3214480280876159,-0.0471467327063805,0.0292869508266448,-0.3590372204780578,-0.0521001282816655,0.0463795363903045,-0.159672200679779,-0.0350176382547147,0.0630964338779449,-0.2407137751579284,-0.0476903717702157,0.0748229920864105,-0.2914731502532959,-0.0586342949157483,0.0836366117000579,-0.3308846354484558,-0.0666950370853669,0.0724965035915374,-0.1364768743515014,-0.0379472251718766,0.1070904433727264,-0.1829475164413452,-0.0520103525107629,0.1296410858631134,-0.211937665939331,-0.0602093625550992,0.1490281522274017,-0.2388991713523864,-0.0653309177344567,left_open
0.0,0.0,0.0,-0.0445100367069244,-0.0448437333106994,-0.0106053836456112,-0.0806165039539337,-0.0999699234962463,-0.0206805085575751,-0.1127595901489257,-0.1487600803375244,-0.0293890395945481,-0.136599063873291,-0.1817706823348999,-0.0385992368495635,-0.0221072137355804,-0.1745033860206604,-0.0274577541089229,-0.0330857932567596,-0.2626005411148071,-0.0385749852097205,-0.0356180667877197,-0.3123418092727661,-0.043702918086069,-0.0336647629737854,-0.3499907553195953,-0.0471444120443038,0.0135042667388916,-0.1735572814941406,-0.0299336788988284,0.0196481943130493,-0.2646841406822204,-0.0385489640569858,0.0250250101089477,-0.3183255195617676,-0.0440261317229442,0.0312793850898742,-0.3564830422401428,-0.0488869016802482,0.0454187393188476,-0.1582231521606445,-0.0328247463143043,0.062412142753601,-0.2363697588443756,-0.0458428514933757,0.0748152136802673,-0.2878520488739013,-0.0579374348557166,0.0845500826835632,-0.3278586864471435,-0.0666065467333965,0.0724859833717346,-0.1339831352233886,-0.0354038653707675,0.1073590517044067,-0.1792471408843994,-0.0502655720150642,0.1307029128074646,-0.2075817286968231,-0.059656134787815,0.1506978869438171,-0.2333470284938812,-0.0656003383732013,left_open
0.0,0.0,0.0,-0.0430927872657775,-0.0459792613983154,-0.0086527659738067,-0.0781092941761016,-0.0991975665092468,-0.0188105653220418,-0.1101095378398895,-0.1455290913581848,-0.028033542185426,-0.1331647932529449,-0.1781812906265258,-0.038119245990515,-0.0195368826389312,-0.173854112625122,-0.0273351526999476,-0.0300142467021942,-0.263759970664978,-0.0392898327851298,-0.0333862006664276,-0.3148281574249267,-0.0452496378862861,-0.0324835479259491,-0.3533563017845154,-0.0490715696656707,0.0159666240215301,-0.1726582646369934,-0.0307750894868377,0.0238045156002044,-0.2674464583396911,-0.0396333827817443,0.0291714966297149,-0.3225700855255127,-0.0453095629060271,0.0345914661884307,-0.361449122428894,-0.0502377792441848,0.0478135645389556,-0.1570700407028198,-0.0343046306812766,0.0671098530292511,-0.2390551567077636,-0.0462201989436152,0.0801105797290802,-0.2908506989479065,-0.0571457452321055,0.0895339548587799,-0.3309671580791473,-0.0651949091994765,0.0744026601314544,-0.132338285446167,-0.0374161794030669,0.1092727482318878,-0.1793873310089111,-0.0507721684122088,0.1321922838687896,-0.2090050280094146,-0.0586645311856273,0.1512588560581207,-0.2364186942577362,-0.0635955079638961,left_open
0.0,0.0,0.0,-0.0432000756263732,-0.0474357008934021,-0.0056511495689335,-0.076879471540451,-0.1016889810562133,-0.0154449922459605,-0.1079512536525726,-0.15142822265625,-0.0248538229110124,-0.1320104598999023,-0.1854071617126464,-0.0351093310358407,-0.0194844603538513,-0.1754499673843383,-0.0255221176388147,-0.0281799733638763,-0.2667323052883148,-0.0377139832320096,-0.0306305289268493,-0.3171780109405517,-0.0436612415554407,-0.0288310647010803,-0.3561767935752868,-0.0473312597217443,0.0152250826358795,-0.1734322905540466,-0.0300502731891754,0.0244934260845184,-0.2670602798461914,-0.0390032428743722,0.0300674736499786,-0.3220476508140564,-0.0437668498101118,0.035467118024826,-0.3602780103683471,-0.0480308021845701,0.0471161305904388,-0.1575157642364502,-0.0344525362791898,0.0674624741077423,-0.2371647357940673,-0.0451568673791769,0.0806317627429962,-0.2880651652812958,-0.0541502247991445,0.0897010266780853,-0.3268097043037414,-0.0610447424890878,0.0743947327136993,-0.1332414150238037,-0.0383355926217916,0.1091071665287017,-0.1825424432754516,-0.0496846150102499,0.1309916675090789,-0.2125235795974731,-0.0557536605241182,0.148918479681015,-0.2402211427688598,-0.0595807481052759,left_open
